4.756452870368957520e+01,1.436711887361866502e+01,4.949042177200317383e+01,2.459883007290954993e+01
4.821193587779998779e+01,3.787578969573519316e+01,5.002502274513244629e+01,4.036446869477299515e+01
4.496526169776916504e+01,5.997542491599273262e+01,5.213958549499511719e+01,7.802860408404382042e+01
2.765075349807739258e+01,4.285181051786935313e+01,3.517923021316528320e+01,4.387426451528406801e+01
4.040432000160217285e+01,3.253426637547795508e+01,4.218158149719238281e+01,4.113541968886590894e+01
3.023803067207336426e+01,5.522582016021749496e+01,3.689900255203247070e+01,6.502903334787760059e+01
4.207947182655334473e+01,6.955860596708134835e+00,4.839195895195007324e+01,8.182623046287005764e+00
1.799019050598144531e+01,3.478470066107277603e+00,2.568900585174560547e+01,4.872537552182683385e+01
5.003484988212585449e+01,4.036764308638552734e+01,5.733811688423156738e+01,4.139914527103628927e+01
2.056550884246826172e+01,6.181561952606330124e+00,2.889178609848022461e+01,1.549552400327144142e+01
5.102740311622619629e+01,3.833829180830957739e+01,5.721502876281738281e+01,3.924294824167532170e+01
5.491404688358306885e+01,1.934033013825148828e+01,5.715054726600646973e+01,2.775023722787886982e+01
4.431256961822509766e+01,-1.495173151341214179e+01,4.995561361312866211e+01,-9.799361326444568476e+00
1.407197088003158569e+01,6.207531227823491804e+01,1.643293857574462891e+01,7.007685068202488310e+01
3.687816596031188965e+01,9.660077877921651179e+01,3.820346641540527344e+01,9.894930449276478157e+01
3.821954166889190674e+01,1.053861519515460259e+02,4.129061245918273926e+01,1.094982367284878819e+02
1.570158672332763672e+01,4.711475726058304758e+01,2.232341384887695312e+01,5.042744570277494631e+01
2.640429472923278809e+01,6.806394940305426644e+01,3.313340926170349121e+01,7.738220204853973883e+01
3.739417314529418945e+01,4.719644495416969221e+01,4.307042860984802246e+01,4.860407008638458137e+01
5.262241244316101074e+01,2.007828781480827729e+01,5.400868725776672363e+01,2.822537279285302247e+01
-5.204727053642272949e+00,5.538554587675650964e+01,-2.932580471038818359e+00,6.374392872136468213e+01
7.372131109237670898e+00,4.511862488269599680e+00,9.413246631622314453e+00,1.236094611696927359e+01
1.299257993698120117e+01,1.596681608569696209e+00,1.499213695526123047e+01,9.445610269415226412e+00
4.043751955032348633e+00,5.949762680272591808e+01,9.370344638824462891e+00,6.061719702612435157e+01
9.138507723808288574e+00,5.875960160138208721e+01,1.046706318855285645e+01,6.155803759585137414e+01
3.135452330112457275e+01,9.351230905751071987e+01,3.287838554382324219e+01,9.590492603865527599e+01
-1.398551940917968750e+00,8.413728107070532758e+00,7.990388870239257812e+00,1.158041444655079033e+01
3.503161537647247314e+01,1.929824203482425560e+01,3.792937159538269043e+01,2.084360955969478368e+01
3.925452709197998047e+00,1.482507277857166628e+01,7.274048656225204468e+00,2.312947450754055012e+01
3.533131602406501770e+01,-9.004697754305084345e+00,3.851691484451293945e+01,-6.213612101848411839e+00
6.531382918357849121e+00,5.390120755043538736e+01,7.799839019775390625e+00,5.635117532291334896e+01
3.359509706497192383e+01,1.435894551003491415e+01,4.086859655380249023e+01,2.364944378019424676e+01
3.065316534042358398e+01,7.285404197978573393e+01,3.615048098564147949e+01,8.171497171130477000e+01
4.987383484840393066e+01,-2.959103079306783002e+01,5.163726043701171875e+01,-2.506758271333580979e+01
3.258234214782714844e+01,5.174637507959596405e+01,3.802672910690307617e+01,5.306355090154647769e+01
2.650150060653686523e-01,4.862576711796872075e+01,1.940479755401611328e+00,5.125785439197554183e+01
4.271669459342956543e+01,8.319488641569228093e+01,4.752380776405334473e+01,8.435581780427685317e+01
4.693733656406402588e+01,5.695157907197449276e+01,4.903512167930603027e+01,6.513207143018485112e+01
3.262924265861511230e+01,-1.079464796293916606e+01,3.487091159820556641e+01,-7.481750887891166713e+00
3.471505212783813477e+01,2.730082730584854289e+00,4.167686414718627930e+01,3.473476191871327501e+00
4.017686355113983154e+01,1.027116212485466349e+02,4.144586920738220215e+01,1.053326487369299684e+02
5.084336280822753906e+00,3.744912594892781499e+00,7.020610332489013672e+00,1.197466673939347004e+01
4.138673937320709229e+01,4.349774441914041745e+01,4.651089668273925781e+01,5.762992808653689281e+01
1.166731715202331543e-01,-5.469877791154836189e+00,4.339149057865142822e+00,-1.254576818396301974e+00
-1.073073482513427734e+01,2.382368024080901137e+01,-4.886725664138793945e+00,4.115866839862169968e+01
-1.351493120193481445e+00,-2.716578244369051376e+00,5.975538730621337891e+00,6.443039440288668374e+00
5.447510957717895508e+01,6.832491219491726042e+01,6.185802841186523438e+01,6.974553181383180345e+01
-1.007685661315917969e+00,5.877282436541143795e+00,3.872736334800720215e+00,1.274433487890230410e+01
1.308731579780578613e+01,7.889998535317090500e+00,1.578372803330421448e+01,1.622249450815058935e+01
-5.232106924057006836e+00,4.258753472572852417e+00,1.002690076828002930e+00,8.373713586988912994e+00
9.665842533111572266e+00,8.503302291639869281e-01,1.179014778137207031e+01,8.650009321276570518e+00
1.153931331634521484e+01,8.417467797348209047e+00,1.371998262405395508e+01,1.336841144881449850e+01
4.946797275543212891e+01,1.979779962292650453e+01,5.153798651695251465e+01,2.573309673797029973e+01
1.611045002937316895e+01,5.550953474226156459e+01,1.929350438714027405e+01,6.078368376954767882e+01
-1.602339863777160645e+01,-2.732201160491257497e+00,-1.065978407859802246e+01,-5.559012671611753831e-01
9.119461655616760254e+00,6.281347975288535679e+01,1.168767607212066650e+01,6.664424649490294428e+01
-5.270173311233520508e+00,2.167816360340978576e+00,-1.037976503372192383e+00,1.049488507982115948e+01
1.804896116256713867e+00,-3.469170656376263651e-01,8.015320539474487305e+00,4.677228314750976779e+00
1.415844130516052246e+01,1.668047234241043952e+00,2.073480272293090820e+01,1.182123688349912527e+01
-1.407184606790542603e+01,-4.584020256644805613e+00,-1.103362059593200684e+01,1.810566416020378711e+00
3.917548906803131104e+01,1.312874666541142687e+01,4.106709814071655273e+01,2.050705058915616519e+01
2.800537681579589844e+01,6.535858296785568200e+01,3.191378891468048096e+01,7.296257740464920971e+01
3.967021107673645020e-01,-2.134277580163754351e+00,2.392578065395355225e+00,6.356185485750184938e+00
7.030095338821411133e+00,5.485825205549190287e+00,8.709254741668701172e+00,8.224977421781318299e+00
2.871589660644531250e+01,1.541691685164812498e+01,3.517078375816345215e+01,1.712122059054848933e+01
2.370640420913696289e+01,-1.013683159588657645e+01,3.056852054595947266e+01,-6.135568872757403369e+00
2.934167015552520752e+01,9.927183446754270335e+00,3.153977251052856445e+01,1.794954426937169956e+01
3.655438870191574097e+01,7.167217684064348759e+01,3.909303474426269531e+01,7.992146411542216811e+01
4.495555877685546875e+01,8.162754593572515205e+01,4.732996144890785217e+01,8.567649300559935455e+01
1.681901347637176514e+01,6.318264294668415459e+01,1.936999177932739258e+01,7.134260809411722448e+01
4.488358736038208008e+00,-7.080256415913339652e-01,6.242551088333129883e+00,6.550715642618996526e+00
1.245357751846313477e+01,5.492764480909841041e+00,1.794859075546264648e+01,9.108702007405696577e+00
2.349941384792327881e+01,5.620950292617635569e+00,2.504356026649475098e+01,8.749192149318332667e+00
9.384667515754699707e+00,7.295867277211414148e-01,1.525361967086791992e+01,9.846794169638485528e+00
3.556891727447509766e+01,-4.280954509497064464e+00,3.967053914070129395e+01,-2.304893484517606339e+00
8.631325483322143555e+00,3.587089300458785601e-01,1.641588878631591797e+01,1.114660833557570641e+01
9.820259213447570801e+00,5.898876972257767193e-01,1.186672163009643555e+01,8.684379048443020110e+00
4.855676889419555664e+01,1.785397477417518530e+01,5.465042543411254883e+01,1.870862421961487598e+01
2.303462266921997070e+00,5.825921923948112635e+01,8.475347757339477539e+00,6.741988731761193776e+01
1.412281513214111328e+01,4.452178694045653629e+01,1.574111348390579224e+01,4.999715438292170688e+01
2.625034916400909424e+01,1.180279750410170436e+01,2.827494263648986816e+01,1.893062167535180151e+01
5.232384729385375977e+01,-3.300421201289111650e+01,5.785506033897399902e+01,-3.079898278198959360e+01
3.970317077636718750e+01,7.557031805555084247e+01,4.136481046676635742e+01,8.310369913866634306e+01
-1.356062030792236328e+01,1.712792806027039205e+01,-1.061092805862426758e+01,2.171698534620657028e+01
-1.278770208358764648e+01,-5.872367568442399488e+00,-4.073939800262451172e+00,2.886666163196977664e+00
1.524104714393615723e+01,-1.085596808417307102e+00,2.231080245971679688e+01,1.686616652794532456e+01
9.715115904808044434e+00,3.916621089445118287e+01,1.167863440513610840e+01,4.140269610468862993e+01
1.134222030639648438e+01,5.165824394575224687e+00,2.166523981094360352e+01,8.593116548452314873e+00
4.877089655399322510e+01,8.158586408799885703e+01,5.036851668357849121e+01,8.400635965974254304e+01
1.247300982475280762e+00,3.927941334842419252e+01,2.974466919898986816e+00,4.697640433255571679e+01
8.667258977890014648e+00,4.393802723862430071e+01,1.079014384746551514e+01,4.719042020008930649e+01
5.399441409111022949e+01,7.720019456147144865e+01,5.656115180253982544e+01,8.107031300228766213e+01
6.599129199981689453e+00,4.073822447697085636e+01,8.558462858200073242e+00,4.850324388537831055e+01
-1.262223553657531738e+01,2.732911508293574343e+01,-6.613632202148437500e+00,3.556708585049966587e+01
3.003261923789978027e+01,2.120614219525396038e+01,3.441688418388366699e+01,2.195931742212906101e+01
1.077154159545898438e+00,1.637994197441213373e+01,2.826663374900817871e+00,1.868193507035440604e+01
4.363759875297546387e+00,8.851672284954560155e+00,6.109523534774780273e+00,1.128855700787915595e+01
9.474542140960693359e+00,2.500177111133740482e+01,1.525907611846923828e+01,2.800801644875838292e+01
4.127770352363586426e+01,9.275110755875016366e+01,4.283025550842285156e+01,9.670204651001995444e+01
8.993163585662841797e+00,1.085187775201865534e+01,1.277521014213562012e+01,1.940523253606946241e+01
3.476369571685791016e+01,5.779851034430438972e+01,3.962215900421142578e+01,5.861033598525924049e+01
-4.660774350166320801e+00,-4.025488960410825712e+00,-2.511752367019653320e+00,2.939523587909491198e+00
4.907630431652069092e+01,4.218238598994400945e+01,5.046698975563049316e+01,4.708694251169890777e+01
2.315025651454925537e+01,2.656362874442375244e+01,2.460640501976013184e+01,3.203165234548946216e+01
1.109029436111450195e+01,6.394583688585839809e-01,1.391576243191957474e+01,4.632427457089931977e+00
2.001491594314575195e+01,8.897661872051230603e+00,2.144078493118286133e+01,1.142246116633350539e+01
3.233960151672363281e+01,-1.399043329037726835e+01,3.764409589767456055e+01,-1.163937393101400630e+01
-1.772329092025756836e+00,-1.778310139258699962e+00,1.028243780136108398e+00,2.256217349689188634e+00
3.992083191871643066e+01,9.651498269555304432e+00,4.176161682605743408e+01,1.877113847303689909e+01
-5.345739603042602539e+00,6.818878006349052612e+00,1.483664274215698242e+00,1.163428638777484991e+01
1.456040143966674805e-01,-2.479037134359799666e+00,1.513792634010314941e+00,1.098899443480084059e+00
6.802548885345458984e+00,4.456461064582526888e+00,8.160005807876586914e+00,9.439788224795393035e+00
2.620120286941528320e+00,9.530764368532800290e-01,5.143421053886413574e+00,9.109004154715591994e+00
7.192705750465393066e+00,2.166559023857574573e+01,8.976493597030639648e+00,2.838263199183208485e+01
-6.288211822509765625e+00,5.509072219333543785e+01,3.361113071441650391e-01,6.402555368725626295e+01
4.067773675918579102e+01,2.183649698129613625e+01,4.265107107162475586e+01,2.970802289335119895e+01
3.177383375167846680e+01,5.203886598417648202e+01,3.500025701522827148e+01,6.053929080496391180e+01
1.204372757673263550e+01,4.522314242598304190e+01,1.638866233825683594e+01,5.110082372269869211e+01
-3.643595576286315918e+00,3.714950321901294927e+01,-1.663963079452514648e+00,4.459725870300653128e+01
1.032019352912902832e+01,5.897575557781308930e+00,1.222680878639221191e+01,1.411915447140285096e+01
1.795116341114044189e+01,3.244839782629173897e+01,1.970220327377319336e+01,4.042396791716373627e+01
3.922268414497375488e+01,-2.093522285240374003e+01,4.454061865806579590e+01,-1.825339715671566410e+01
8.411487162113189697e+00,5.345023500770196279e-01,1.069603967666625977e+01,9.117937815724843631e+00
3.735781544446945190e+01,1.060315611922260359e+01,3.937224292755126953e+01,1.851426595641214590e+01
2.371053528785705566e+01,5.569527910165390949e+01,2.583343434333801270e+01,5.847062759215168626e+01
-1.042005717754364014e+01,1.821659608953336829e+01,-7.031841516494750977e+00,2.024957546848395396e+01
8.857651710510253906e+00,7.231796242272764630e+01,1.492988610267639160e+01,7.346946875776353636e+01
-7.507328748703002930e+00,3.608439484308752299e+01,-5.262384653091430664e+00,4.344941037714215781e+01
3.397160983085632324e+01,9.872677880722835653e+01,3.549176883697509766e+01,1.018985538525369066e+02
-7.812625169754028320e+00,4.548655207954612933e+01,-3.243114471435546875e+00,4.702126924544137410e+01
1.150616371631622314e+01,1.502029537094523448e+01,1.301448726654052734e+01,1.711600818937279200e+01
-1.128540444374084473e+01,4.351291309546104458e+01,-7.598119020462036133e+00,4.454948523262078197e+01
2.552563786506652832e+01,5.191393901687138168e+01,3.141511464118957520e+01,5.240968674631869817e+01
2.977961659431457520e+00,5.136140978890203712e+01,4.555457472801208496e+00,5.364423906641729900e+01
2.279708278179168701e+01,7.836123197409051500e+00,2.494906497001647949e+01,1.560039889212066555e+01
4.040599024295806885e+01,-1.092239795643558864e+01,4.208196067810058594e+01,-8.307009878326880425e+00
1.745516490936279297e+01,1.259697866348756179e+01,1.891822862625122070e+01,1.524170743136733108e+01
3.035491728782653809e+01,-2.153873969883863992e+01,3.158308243751525879e+01,-1.875099990625625423e+01
2.406140768527984619e+01,1.250497446363738163e+01,2.600124025344848633e+01,2.089379399269472515e+01
5.317063975334167480e+01,7.043034277469502058e+01,5.475397205352783203e+01,7.434753162459134046e+01
4.573518437147140503e+01,3.807985604996520124e+01,4.796217370033264160e+01,4.609482002953473057e+01
8.381918430328369141e+00,4.248618210813015139e+01,1.502488946914672852e+01,4.362705406069449054e+01
1.798886060714721680e+01,2.241124117575577657e+01,1.887293887138366699e+01,2.441576099507500430e+01
3.641287100315093994e+01,-2.607262039732702874e+01,3.769383263587951660e+01,-2.301663798502016789e+01
2.145890414714813232e+01,1.062496897099367743e+01,2.319611501693725586e+01,1.756982023215687150e+01
1.991301703453063965e+01,3.691280355443723238e+00,2.212900090217590332e+01,1.232187721936008984e+01
1.358639764785766602e+01,-6.811533470191989181e+00,1.879630827903747559e+01,8.675873114452770096e-01
2.650275933742523193e+01,5.709481156491733600e+01,2.842199635505676270e+01,5.942483356255928584e+01
1.593855261802673340e+01,1.619074678569859316e+00,1.774666786193847656e+01,9.581014376519874531e+00
-6.519606113433837891e-01,-3.713040937709031653e+00,1.200726747512817383e+00,4.546609890047655256e+00
1.061575865745544434e+01,4.130933363207822140e+01,1.700924301147460938e+01,4.852713477636592643e+01
3.609432792663574219e+01,-1.854715684468487780e+01,3.952594733238220215e+01,-1.463537935417571134e+01
4.060398101806640625e+00,4.086045025276340681e+01,5.786565780639648438e+00,4.924794872059760564e+01
-1.481068849563598633e+00,3.060570054010730701e+01,1.928915977478027344e-01,3.270793596004511983e+01
4.286513900756835938e+01,3.937123245877921818e+01,4.966606283187866211e+01,4.063961323690631389e+01
-1.708175063133239746e+01,6.586720942608752694e+01,-9.509785890579223633e+00,6.815756185071145978e+01
9.710489273071289062e+00,3.151860642444705718e+01,1.457389307022094727e+01,3.607861065793227340e+01
1.268540513515472412e+01,7.009288206519386222e+00,1.438585162162780762e+01,1.493683697764913632e+01
1.701911640167236328e+01,2.787593789587481297e+01,2.352699661254882812e+01,2.924651979563293480e+01
-3.756226778030395508e+00,-3.811267425459980984e+00,2.408115863800048828e-01,1.234214767863374362e+00
3.406247901916503906e+01,6.333739056970625825e+01,3.577747452259063721e+01,6.590382921109883796e+01
4.128023147583007812e+00,3.507486674262639070e+01,1.245877742767333984e+01,3.594774025814670182e+01
-2.389864087104797363e+00,4.313486519905688965e+01,-7.052690982818603516e-01,4.565266408610534654e+01
1.878198361396789551e+01,8.782315176646363852e+00,2.054006767272949219e+01,1.685141753617483573e+01
5.026392221450805664e+00,7.323782057179158755e+00,1.197722434997558594e+01,8.524200255206018539e+00
-3.568945705890655518e+00,-1.091215564194824239e+00,3.537812411785125732e+00,6.685951311685980336e-01
3.228310966491699219e+01,3.612503060503991037e+01,3.411532974243164062e+01,4.182070685356620743e+01
4.998894572257995605e+01,-3.331010099514776357e+01,5.131333923339843750e+01,-3.087784881315178609e+01
-1.023986208438873291e+01,2.387033598083877450e+01,-7.242041230201721191e+00,2.591592311046491659e+01
1.774216794967651367e+01,-7.599763207048226832e+00,1.940046167373657227e+01,4.956566617589714951e-01
2.677152287960052490e+01,7.876382009068720436e+00,2.881327700614929199e+01,1.632747819559784830e+01
4.500633311271667480e+01,1.525585300417242252e+01,4.670871543884277344e+01,2.093089482914376731e+01
-8.982285499572753906e+00,6.678230040768346498e+01,-1.569536685943603516e+00,6.771592367226762121e+01
2.385078752040863037e+01,2.874783113244075139e+01,2.578244090080261230e+01,3.700485623426197890e+01
1.236572062969207764e+01,4.121543044472264228e+01,1.680281829833984375e+01,4.657263554911605752e+01
1.497409129142761230e+01,3.705707739416175173e+01,1.918658614158630371e+01,3.898045808505509058e+01
3.249278974533081055e+01,-1.002299818977962786e+01,3.784505486488342285e+01,-7.421688257028563385e+00
-7.848941802978515625e+00,3.294446795082754420e+01,-4.956794559955596924e+00,3.472295541475386926e+01
1.475632917881011963e+01,1.566024616488266474e+01,1.613040709495544434e+01,1.810595729308136015e+01
2.050556039810180664e+01,4.721524839121889272e+01,2.246529245376586914e+01,5.535665337410483744e+01
2.647572278976440430e+01,3.159269699974959167e+01,2.853303050994873047e+01,3.968071436480886405e+01
3.102224373817443848e+01,7.666306855377229112e+01,3.336397606134414673e+01,7.862332756702755887e+01
4.738321304321289062e+01,2.028508095287315882e+01,4.907137370109558105e+01,2.319387398227183894e+01
1.386062204837799072e+01,2.473123684004576717e+00,1.836303448677062988e+01,6.237731719135524600e+00
2.611584258079528809e+01,4.884253754771060585e+01,2.824494004249572754e+01,5.677949347676889147e+01
9.692813158035278320e+00,1.458469072012644574e+01,1.103401112556457520e+01,1.693368765326422931e+01
1.307831682264804840e+01,-2.130842411031608208e-02,1.650264453887939453e+01,3.917006022520354236e+00
2.057961928844451904e+01,3.634129379098681056e+00,2.217388129234313965e+01,6.080434060267066343e+00
3.233680868148803711e+01,1.423817121817251063e+01,3.545898425579071045e+01,1.687593902824426095e+01
2.992319226264953613e+01,1.151819688981930767e+01,3.515447568893432617e+01,1.384125438120690887e+01
1.066229796409606934e+01,4.182710552396014236e+01,1.549192810058593750e+01,4.378357284876767608e+01
3.747355771064758301e+01,1.945180951828706384e+01,4.044104206562042236e+01,2.397335311252254542e+01
3.409908294677734375e+01,6.166042262553810360e+01,3.635572891682386398e+01,6.348883126533064569e+01
1.902383923530578613e+01,6.894103515738515853e+01,2.630459523200988770e+01,7.022555544754050061e+01
-9.620305061340332031e+00,-4.980122739452212954e-01,-5.594670295715332031e+00,6.756827611953610813e-01
3.623586297035217285e+01,6.626822338058167361e+01,4.159876203536987305e+01,6.936393831923606967e+01
2.612911176681518555e+01,7.520141486369755057e+01,2.823540496826171875e+01,7.831202935799399256e+01
1.228597593307495117e+01,6.681770269523065053e+01,1.766867828369140625e+01,6.781196597907509727e+01
2.338133227825164795e+01,4.844539530130379035e+01,2.541165518760681152e+01,5.646984279007210716e+01
3.557689642906188965e+01,9.638970053246566749e+00,3.785465669631958008e+01,1.802146133607737966e+01
1.513561987876892090e+01,5.293317790730043271e+01,2.168752884864807129e+01,5.609583615669112078e+01
8.461670875549316406e+00,4.238572877131502992e+00,1.503224670886993408e+01,5.106195643237299464e+00
3.439581632614135742e+01,1.131620502125213079e+02,4.006245851516723633e+01,1.141701537836386251e+02
2.136420011520385742e+01,1.115292914951282910e+01,2.818811702728271484e+01,1.212027592102913331e+01
2.783451390266418457e+01,8.193709421979406216e+00,3.144297221302986145e+01,9.325819707999016828e+00
1.152758145332336426e+01,4.124796999238174067e+01,1.486253404617309570e+01,4.364444533526295800e+01
3.604690289497375488e+01,-1.956197036979165205e+01,4.156617665290832520e+01,-1.502312428405468836e+01
1.876228332519531250e+00,2.056571609022897462e+01,7.280640125274658203e+00,2.268087892533323213e+01
8.040285110473632812e-02,2.754000002555315518e+00,6.877617120742797852e+00,3.863575206975724541e+00
3.278163957595825195e+01,-1.315981755120401431e+01,3.454246759414672852e+01,-1.048384843029185731e+01
1.161190497875213623e+01,5.534769367229210957e+01,1.349665617942810059e+01,6.202698123063078128e+01
1.208437967300415039e+01,3.210810567345410504e+01,1.600566363334655762e+01,3.597930197403655939e+01
-8.490282535552978516e+00,2.042889514689892394e+01,-5.147239685058593750e+00,2.211300065705410134e+01
1.198157048225402832e+01,3.150535828762181723e+01,1.706064581871032715e+01,3.554199340260549889e+01
-4.217424631118774414e+00,2.945166896504184706e+01,1.015090942382812500e+00,3.029759082782628354e+01
1.638738870620727539e+00,2.128248629844817685e+01,3.313093781471252441e+00,2.966233903972723596e+01
1.313392651081085205e+01,6.506604778550581614e+00,1.501647806167602539e+01,1.375071069523318101e+01
1.013155412673950195e+01,3.081622979798993356e+01,1.603476500511169434e+01,3.209704493807777226e+01
1.856586039066314697e+01,7.809369013048183206e+00,2.041384223103523254e+01,1.098993616542139762e+01
1.306159090995788574e+01,6.412256858976405738e+00,1.998582386970520020e+01,7.624082891028876929e+00
2.941466599702835083e+01,1.419727028793079171e+01,3.151942324638366699e+01,2.227628489558264846e+01
1.177610361576080322e+01,5.591726556450396401e+00,1.625628614425659180e+01,7.869454131083500670e+00
1.651916551589965820e+01,2.660217098147046499e+01,2.536647605895996094e+01,2.781172016586060636e+01
1.631073439121246338e+01,3.320986980530858546e+01,2.116019082069396973e+01,4.044274910708139714e+01
-8.456948757171630859e+00,1.751929820383327296e+01,-5.375896155834197998e+00,1.948429426216480920e+01
3.264667785167694092e+01,3.276029498111734028e+01,3.443456745147705078e+01,4.115940204220055421e+01
1.593104755878448486e+01,6.544350109062406773e+00,1.970357656478881836e+01,9.737067583936322990e+00
1.929743432998657227e+01,6.512231075821182458e+01,2.670974469184875488e+01,6.611766316663010912e+01
2.220521974563598633e+01,1.065007541225196519e+01,2.384902834892272949e+01,1.405208115117881107e+01
3.543566370010375977e+01,3.501165525418127800e+01,3.874070227146148682e+01,3.717081640746800986e+01
2.567564415931701660e+01,8.685586298411885764e+01,3.065970718860626221e+01,8.824489981067404187e+01
-9.496734857559204102e+00,-1.215805228439307939e+00,-4.550305604934692383e+00,-3.466490362141172454e-01
1.637482523918151855e+01,5.579533525055239807e+00,1.827746826410293579e+01,1.095585662531789239e+01
1.291767144203186035e+01,3.802926705889717596e+01,1.823933219909667969e+01,4.126718080340333472e+01
3.029301697015762329e+01,8.814365262548221835e+01,3.399859738349914551e+01,8.992263568851467426e+01
3.370830011367797852e+01,6.734521955756531497e+01,3.598177611827850342e+01,6.890643561988940746e+01
2.148935556411743164e+01,2.251295022560866954e+01,2.231084394454956055e+01,2.258148615770603840e+01
2.975072121620178223e+01,-1.908805436397838662e+01,3.620413613319396973e+01,-1.843318532131630150e+01
3.172290086746215820e+01,-6.503926656844356557e+00,3.510679548978805542e+01,-5.553934739911852603e+00
4.950663948059082031e+01,7.075209995172394883e+01,5.452006816864013672e+01,7.154276503090977712e+01
3.795790171623229980e+01,-2.589648218705889349e+01,4.348653244972229004e+01,-2.508399162728886722e+01
1.954628968238830566e+01,2.858535042359541478e+01,2.024573075771331787e+01,2.870219183328322288e+01
3.573630499839782715e+01,2.870843383488306699e+01,4.163719439506530762e+01,2.964760609392419610e+01
-1.539157271385192871e+00,3.850195331432058055e+01,5.099155902862548828e-01,4.583517753213769197e+01
1.328226089477539062e+01,1.116840253505188230e+00,1.462241023778915405e+01,5.684294897534186930e+00
1.407124173641204834e+01,3.565765157659461693e+01,1.648836636543273926e+01,3.804166498702852550e+01
3.800597381591796875e+01,3.339823389695834521e+01,4.500321245193481445e+01,3.418401014935489002e+01
3.776992356777191162e+01,6.841688079925438615e+01,3.898214888572692871e+01,7.012591855942969232e+01
2.210734653472900391e+01,1.218039599108010407e+01,2.844943881034851074e+01,1.315751884739256639e+01
